Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,Toyota,TYX,TOYOTA,RAV4,19-AA6A,0,2.487,KTYXT02.5N4H,Truck,203,4,04R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,KTYX10058619,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0232305,0.2330410,245.4172943,0.0060241,,0.0058066,0.0008333,36.0,MPG,34.3697179,35.0379692,39.0548221,,0.2300000,0.2300000,0.3500000,25.306,0.25161,0.022122,10.672,-0.03264,0.024384,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4,22-AA2A,1,2.487,NTYXT02.5P3H,Truck,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,NTYX10071378,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0177854,0.1478479,246.8976660,0.0143180,,0.0088464,0.0006994,35.7,MPG,34.4409449,34.8782882,38.5323609,,0.2400000,0.2200000,0.0700000,29.620,0.24557,0.022186,11.443,0.11186,0.023216,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4,22-AA2A,1,2.487,NTYXT02.5P3H,Truck,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,NTYX10071379,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037484,0.0035026,178.9774370,0.0028551,,0.0036484,0.0004819,49.3,MPG,,,,,0.5000000,0.3500000,0.0200000,29.620,0.24557,0.022186,11.443,0.11186,0.023216,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA1A,4,2.487,KTYXT02.5N4H,Truck,203,4,01R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.18,25.7,1,Not eqipped,KTYX10065432,MFR,Yes,KTYX10058609,13.1,4000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,279.0000000,,,,,31.9,MPG,,,,,0.9100000,0.6600000,0.6200000,33.685,0.02127,0.025724,17.629,-0.19602,0.027173,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA1A,4,2.487,KTYXT02.5N4H,Truck,203,4,01R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.18,25.7,1,Not eqipped,KTYX10065434,MFR,Yes,KTYX10058606,13.1,4000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,186.0000000,,,,,47.7,MPG,,,,,1.2100000,1.0100000,0.0300000,33.685,0.02127,0.025724,17.629,-0.19602,0.027173,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,0,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,KTYX10058610,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0199076,0.2448524,248.5005429,0.0028688,,0.0047725,0.0004620,35.4,MPG,34.0980589,34.6257985,38.3780262,,0.8600000,0.6200000,0.7500000,29.868,0.26568,0.022779,12.707,0.05391,0.024316,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,0,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,KTYX10058618,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0050151,0.0321485,179.3819750,0.0003480,,,,49.3,MPG,,,,,1.7900000,1.4900000,0.1500000,29.868,0.26568,0.022779,12.707,0.05391,0.024316,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,0,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,KTYX10058654,MFR,Yes,KTYX10058610,14.0,3750,26.5,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,254.0000000,,,,,35.0,MPG,,,,,0.8600000,0.6200000,0.7500000,29.868,0.26568,0.022779,12.707,0.05391,0.024316,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,0,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.18,26.5,1,Not eqipped,KTYX10058655,MFR,Yes,KTYX10058618,14.0,3750,26.5,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,185.0000000,,,,,48.1,MPG,,,,,1.7900000,1.4900000,0.1500000,29.868,0.26568,0.022779,12.707,0.05391,0.024316,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,1,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.18,26.5,1,Not eqipped,KTYX10058616,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0248727,0.2722224,253.4686076,0.0041020,,0.0063151,0.0007329,34.8,MPG,33.2982584,34.0906726,37.5542414,,1.0800000,0.8200000,0.7200000,30.769,0.26304,0.023024,14.030,0.07232,0.024425,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD,19-AA5A,1,2.487,KTYXT02.5N4H,Truck,203,4,03R1,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.18,26.5,1,Not eqipped,KTYX10058617,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0092156,0.0358342,183.5533685,0.0006611,,,,48.0,MPG,,,,,1.2100000,0.9800000,0.2600000,30.769,0.26304,0.023024,14.030,0.07232,0.024425,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD TRD OFFROAD,19-AA1A,7,2.487,LTYXJ02.5N4L,Both,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.18,26.2,1,Not eqipped,LTYX10065433,MFR,Yes,LTYX10060471,14.0,4000,26.2,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,194.0000000,,,,,45.7,MPG,,,,,0.4100000,0.3500000,-0.0400000,38.275,0.09907,0.025445,20.330,-0.10555,0.026809,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 AWD TRD OFFROAD,19-AA1A,7,2.487,LTYXJ02.5N4L,Both,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.18,26.2,1,Not eqipped,LTYX10065435,MFR,Yes,LTYX10060472,14.0,4000,26.2,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,277.0000000,,,,,32.1,MPG,,,,,0.0200000,0.0700000,0.1100000,38.275,0.09907,0.025445,20.330,-0.10555,0.026809,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,0,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,KTYX10056156,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0142675,0.0949809,207.6229349,0.0021398,,0.0037219,0,42.4,MPG,,,,,0.6000000,0.5400000,0.4000000,34.438,0.00069,0.026143,9.721,0.15274,0.023548,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,0,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,KTYX10056157,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0259425,0.2217697,243.6071408,0.0050950,,0.0032722,0.0007543,36.1,MPG,27.4198006,39.8317611,,,-2.7700000,-1.3100000,-0.5400000,34.438,0.00069,0.026143,9.721,0.15274,0.023548,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,0,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,KTYX10056161,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1374783,0.6802384,222.2765963,0.0143680,,0.0092479,0.0009818,39.2,MPG,25.7861641,41.5681109,38.1812155,,1.4900000,0.9200000,0.5500000,37.882,0.00076,0.028757,5.175,0.16816,0.025664,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,0,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,KTYX10056571,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0012901,0.0597400,170.0833859,0.0002854,,0.0008133,0.0000177,51.8,MPG,,,,,1.7400000,1.2000000,0.2000000,34.438,0.00069,0.026143,9.721,0.15274,0.023548,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,0,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,KTYX10056572,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0122016,0.0519661,160.5294843,0.0013331,,0.0027299,0.0001872,54.7,MPG,38.4292899,81.6154263,40.6138220,88.1430156,1.0800000,0.6200000,0.2200000,34.438,0.00069,0.026143,9.721,0.15274,0.023548,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX10056165,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0124590,0.0913171,202.0070316,0.0020395,,0.0042227,0,43.6,MPG,,,,,0.8800000,0.5400000,0.5100000,27.444,0.01226,0.026696,9.257,0.01654,0.025538,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX10056167,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0138509,0.0642815,152.7880192,0.0014531,,0.0033989,0.0003540,57.6,MPG,39.9924524,88.1601235,43.4207212,89.0362741,1.0500000,0.7100000,0.2700000,27.444,0.01226,0.026696,9.257,0.01654,0.025538,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX10056168,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1531785,0.7348619,205.1727958,0.0183486,,0.0113983,0.0018905,42.5,MPG,26.4810334,49.4206437,39.7253743,,1.5500000,1.0500000,0.6500000,30.189,0.01349,0.029366,1.707,0.14481,0.026444,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX91004124,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0130768,0.1035123,242.8285886,0.0069633,,0.0021525,,36.7,MPG,26.6420063,41.0980864,,,-8.7550550,-6.4180600,-0.7679790,27.444,0.01226,0.026696,9.257,0.01654,0.025538,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX91004125,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009757,0.0389884,165.6995978,0.0005395,,0.0010286,,53.7,MPG,,,,,3.2754990,2.7279310,0.2662650,27.444,0.01226,0.026696,9.257,0.01654,0.025538,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD,19-AA2H,1,2.487,KTYXT02.5P3N,Truck,176,4,01,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.5,1,Not eqipped,KTYX91004132,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0086418,0.0777491,241.8124309,0.0055402,,0.0016896,,36.8,MPG,27.5044099,40.8126182,,,-7.0798800,-5.5623840,0.2415780,27.444,0.01226,0.026696,9.257,0.01654,0.025538,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,23-AA1H,0,2.487,PTYXJ02.5P3L,Both,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,PTYX10075456,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0146337,0.1113466,168.0995451,0.0013609,,0.0037329,0.0005026,52.3,MPG,36.6651203,76.4299368,41.0358217,75.7606415,0.3900000,0.2800000,-0.0400000,34.472,0.00105,0.028163,19.988,-0.06464,0.026876,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,23-AA1H,0,2.487,PTYXJ02.5P3L,Both,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,PTYX10075457,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018284,0.0779335,178.5817703,0.0007593,,0.0012925,0.0004811,49.1,MPG,,,,,0.0600000,0.0200000,0.1300000,34.472,0.00105,0.028163,19.988,-0.06464,0.026876,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,23-AA1H,0,2.487,PTYXJ02.5P3L,Both,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,PTYX10075459,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0241138,0.3573171,255.9081202,0.0092522,,0.0049472,0.0007077,34.3,MPG,26.8321092,37.1437248,,,0.1700000,0.0600000,-0.0900000,34.472,0.00105,0.028163,19.988,-0.06464,0.026876,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,23-AA1H,0,2.487,PTYXJ02.5P3L,Both,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,PTYX10075461,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0204703,0.1575988,219.5520157,0.0022783,,0.0071081,0.0000695,39.9,MPG,,,,,0.2100000,0.2500000,0.5400000,34.472,0.00105,0.028163,19.988,-0.06464,0.026876,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,23-AA1H,0,2.487,PTYXJ02.5P3L,Both,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.61,22.3,1,Not eqipped,PTYX10075462,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1356841,0.6343451,228.2101994,0.0153276,,0.0107288,0.0033443,38.2,MPG,25.9777814,38.1115943,38.4309634,,1.1900000,1.0200000,0.5200000,37.919,0.00115,0.030979,17.249,-0.16649,0.030382,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP3H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063276,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,29.829,0.15311,0.024968,11.090,0.08965,0.024480,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP3H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063288,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,29.829,0.15311,0.024968,11.090,0.08965,0.024480,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP4H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.0,1,Not eqipped,MTYX10063244,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0283436,0.1080771,237.6771700,0.0043961,,,,37.0,MPG,30.5059317,39.4890014,,,0.6000000,0.2200000,-0.1900000,28.089,0.14349,0.025579,12.643,-0.01525,0.025786,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP4H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.0,1,Not eqipped,MTYX10063246,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0987590,0.4112683,216.0708690,0.0060161,,,,40.6,MPG,23.2351140,73.3696366,32.8498159,,1.4900000,0.9400000,0.6600000,30.898,0.15784,0.028136,9.432,-0.12382,0.029210,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP4H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.0,1,Not eqipped,MTYX10063249,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0073929,0.0764617,237.7267630,0.0004856,,,,37.0,MPG,,,,,0.2600000,0.3200000,0.2300000,28.089,0.14349,0.025579,12.643,-0.01525,0.025786,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063250,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0147432,0.0818375,239.9852004,0.0023071,0.0005355,,,36.7,MPG,30.0921498,39.1554515,,,0.7100000,0.4500000,0,29.829,0.15311,0.024968,13.464,0.00998,0.025113,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063251,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1039355,0.3813852,211.9839468,0.0076310,,,,41.4,MPG,21.6979924,59.4953804,39.8390040,,1.1000000,0.8200000,0.5300000,32.812,0.16842,0.027464,9.531,-0.14728,0.028437,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063660,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0091550,0.0841873,247.4651972,0.0008825,,,,35.7,MPG,,,,,0.6200000,0.5600000,0.7400000,29.829,0.15311,0.024968,13.464,0.00998,0.025113,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10064420,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0035780,0.0356844,170.0290969,0.0006853,,,,51.8,MPG,,,,,2.0300000,1.6300000,0.0100000,29.829,0.15311,0.024968,13.464,0.00998,0.025113,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,0,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10064422,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0136923,0.0352109,163.3279585,0.0028222,,0.0023424,0.0005873,54.1,MPG,37.6340514,80.1359569,42.5917453,77.3145241,1.0000000,0.6400000,0.4200000,29.829,0.15311,0.024968,13.464,0.00998,0.025113,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,1,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063304,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0244062,0.1519741,236.4294340,0.0056202,,,,37.3,MPG,30.9292137,39.4779053,,,-0.8300000,-0.3100000,-0.8100000,29.829,0.15311,0.024968,12.812,0.05264,0.024304,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,1,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063307,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1042555,0.3777570,218.2084328,0.0099087,,,,40.2,MPG,23.1916144,80.0720083,31.6452778,,0.8100000,0.5300000,0.2000000,32.812,0.16842,0.027464,9.531,-0.14728,0.028437,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,1,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10063661,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0101292,0.0710571,255.4161482,0.0009612,,,,34.6,MPG,,,,,0.1400000,0.1500000,0.1600000,29.829,0.15311,0.024968,12.812,0.05264,0.024304,TWC,Three-way catalyst,N,,,N,No averaging
2024,Toyota,TYX,TOYOTA,RAV4 PRIME AWD,21-AP5H,1,2.487,MTYXT02.5P33,Truck,177,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.41,22.5,1,Not eqipped,MTYX10064421,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0129889,0.0325540,162.9804034,0.0030154,,0.0028451,0.0007468,54.1,MPG,37.8035182,77.9983808,42.7978037,79.4142774,0.5500000,0.4200000,-0.0600000,29.829,0.15311,0.024968,12.812,0.05264,0.024304,TWC,Three-way catalyst,N,,,N,No averaging
